Customer_ID,Age,Gender,Category,Category_ID,Item_Purchased,Item_Purchased_ID,Purchase_Amount (USD),Location,Size,Color,Color_Family,Sku_ID,Season,Review_Rating,Subscription Status,Shipping_Type,Discount_Applied,Previous_Purchases,Frequency of Purchases
158,36,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,68,Vermont,S,Yellow,Yellows and Oranges,SKU_150,Fall,3,Yes,Next Day Air,Yes,1,Fortnightly
159,25,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,73,Connecticut,XL,Teal,Blues and Teals,SKU_151,Fall,4.1,Yes,Standard,Yes,50,Monthly
160,58,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,27,New Hampshire,M,Charcoal,Grayscale,SKU_152,Fall,3.8,Yes,Store Pickup,Yes,39,Every 3 Months
161,27,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,23,Texas,M,Orange,Yellows and Oranges,SKU_153,Summer,4.6,Yes,Free Shipping,Yes,34,Monthly
162,65,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,49,North Dakota,M,Olive,Greens,SKU_154,Fall,3,Yes,Express,Yes,29,Fortnightly
163,54,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,74,California,M,Turquoise,Blues and Teals,SKU_155,Summer,3,Yes,Store Pickup,Yes,31,Bi-Weekly
164,54,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,67,Virginia,M,Purple,Purples,SKU_156,Summer,3.4,Yes,Standard,Yes,8,Weekly
165,59,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,65,Delaware,S,Purple,Purples,SKU_157,Spring,2.6,Yes,Free Shipping,Yes,5,Fortnightly
166,42,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,60,Kentucky,S,Yellow,Yellows and Oranges,SKU_158,Winter,2.8,Yes,Store Pickup,Yes,7,Monthly
167,46,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,31,Delaware,XL,Indigo,Blues and Teals,SKU_159,Fall,4,Yes,Store Pickup,Yes,30,Monthly
168,33,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,27,Arkansas,M,Green,Greens,SKU_160,Fall,4,Yes,Express,Yes,14,Every 3 Months
169,34,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,80,Louisiana,M,Magenta,Reds and Pinks,SKU_161,Summer,3,Yes,Express,Yes,5,Fortnightly
170,27,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,30,Nevada,S,Gold,Yellows and Oranges,SKU_162,Summer,3.3,Yes,Standard,Yes,3,Every 3 Months
171,52,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,25,Wyoming,M,Maroon,Reds and Pinks,SKU_163,Fall,2.6,Yes,Store Pickup,Yes,46,Bi-Weekly
172,29,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,35,Virginia,M,Blue,Blues and Teals,SKU_164,Summer,3.6,Yes,Store Pickup,Yes,4,Weekly
173,54,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,67,Nebraska,M,Violet,Purples,SKU_165,Summer,3.9,Yes,Next Day Air,Yes,42,Bi-Weekly
174,25,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,46,Hawaii,M,Turquoise,Blues and Teals,SKU_166,Fall,3.4,Yes,Standard,Yes,30,Annually
175,41,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,35,Vermont,L,Brown,,SKU_167,Winter,3.5,Yes,Express,Yes,37,Annually
176,53,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,86,Oklahoma,L,Violet,Purples,SKU_168,Fall,2.8,Yes,Next Day Air,Yes,2,Annually
177,53,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,81,New Hampshire,L,Black,Grayscale,SKU_169,Spring,2.7,Yes,Next Day Air,Yes,30,Quarterly
178,21,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,42,Kansas,L,Magenta,Reds and Pinks,SKU_170,Fall,3.7,Yes,Next Day Air,Yes,47,Monthly
179,61,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,43,Idaho,L,Lavender,Purples,SKU_171,Fall,4.3,Yes,2-Day Shipping,Yes,21,Quarterly
180,64,Male,Footwear,Footw_M_01,Boots,Footw_M_Boots,31,Illinois,M,Violet,Purples,SKU_172,Fall,4.9,Yes,Store Pickup,Yes,9,Fortnightly
181,51,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,81,South Dakota,L,Green,Greens,SKU_173,Fall,3.3,Yes,Store Pickup,Yes,12,Fortnightly
182,32,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,61,Massachusetts,M,Beige,,SKU_174,Summer,4.7,Yes,Next Day Air,Yes,4,Weekly
183,38,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,96,Alabama,XL,Purple,Purples,SKU_175,Summer,2.8,Yes,Store Pickup,Yes,10,Annually
184,58,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,29,Ohio,XL,Beige,,SKU_176,Spring,3.6,Yes,2-Day Shipping,Yes,26,Weekly
185,32,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,33,Hawaii,L,Cyan,Blues and Teals,SKU_177,Spring,3,Yes,Express,Yes,40,Fortnightly
186,46,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,32,Wisconsin,XL,Silver,Grayscale,SKU_178,Summer,4.5,Yes,Store Pickup,Yes,34,Fortnightly
187,39,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,56,Minnesota,S,Lavender,Purples,SKU_179,Summer,2.9,Yes,Standard,Yes,31,Annually
188,19,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,94,Georgia,S,Purple,Purples,SKU_180,Spring,3.3,Yes,Store Pickup,Yes,1,Bi-Weekly
189,50,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,53,Arkansas,M,Pink,Reds and Pinks,SKU_181,Spring,3.1,Yes,Express,Yes,5,Bi-Weekly
190,36,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,82,West Virginia,M,Maroon,Reds and Pinks,SKU_182,Fall,4.4,Yes,Next Day Air,Yes,4,Weekly
191,65,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,70,Indiana,XL,Beige,,SKU_183,Fall,3,Yes,Free Shipping,Yes,48,Quarterly
192,64,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,76,Utah,M,Gray,Grayscale,SKU_184,Fall,3.9,Yes,Free Shipping,Yes,29,Every 3 Months
193,46,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,29,Nebraska,L,Turquoise,Blues and Teals,SKU_185,Summer,2.9,Yes,Express,Yes,12,Bi-Weekly
194,36,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,100,North Dakota,S,Silver,Grayscale,SKU_186,Fall,3,Yes,Standard,Yes,29,Annually
196,51,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,25,New York,M,Magenta,Reds and Pinks,SKU_187,Fall,4.3,Yes,Free Shipping,Yes,34,Monthly
197,38,Male,Footwear,Footw_M_01,Boots,Footw_M_Boots,88,Washington,M,Lavender,Purples,SKU_188,Summer,3.9,Yes,Next Day Air,Yes,41,Fortnightly
198,59,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,78,South Carolina,M,Black,Grayscale,SKU_189,Fall,3.2,Yes,2-Day Shipping,Yes,41,Monthly
199,57,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,45,Utah,M,Turquoise,Blues and Teals,SKU_190,Winter,4.8,Yes,Standard,Yes,39,Fortnightly
200,54,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,73,Idaho,XL,Green,Greens,SKU_191,Summer,3.8,Yes,Express,Yes,32,Weekly
201,25,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,61,Pennsylvania,S,Teal,Blues and Teals,SKU_192,Summer,3.3,Yes,Next Day Air,Yes,29,Monthly
202,69,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,22,Missouri,S,Beige,,SKU_193,Fall,4.3,Yes,Free Shipping,Yes,15,Annually
203,57,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,38,Nebraska,L,Magenta,Reds and Pinks,SKU_194,Spring,2.7,Yes,Express,Yes,33,Annually
204,70,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,38,Indiana,S,Yellow,Yellows and Oranges,SKU_195,Fall,3.2,Yes,Next Day Air,Yes,18,Weekly
205,24,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,100,Arizona,M,Yellow,Yellows and Oranges,SKU_196,Fall,4,Yes,Store Pickup,Yes,35,Bi-Weekly
206,67,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,64,Hawaii,M,Silver,Grayscale,SKU_197,Winter,3,Yes,Standard,Yes,25,Weekly
207,24,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,55,Wisconsin,L,Silver,Grayscale,SKU_198,Summer,4.2,Yes,Free Shipping,Yes,6,Fortnightly
208,62,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,91,Rhode Island,M,Silver,Grayscale,SKU_199,Summer,2.9,Yes,Express,Yes,17,Bi-Weekly
209,57,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,38,Wisconsin,M,Gold,Yellows and Oranges,SKU_200,Spring,4.1,Yes,Store Pickup,Yes,17,Monthly
210,55,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,97,Minnesota,S,Olive,Greens,SKU_201,Winter,3.2,Yes,Store Pickup,Yes,44,Every 3 Months
211,45,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,22,Vermont,L,Teal,Blues and Teals,SKU_202,Fall,3,Yes,2-Day Shipping,Yes,6,Fortnightly
212,69,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,92,South Dakota,L,Maroon,Reds and Pinks,SKU_203,Fall,4.2,Yes,2-Day Shipping,Yes,45,Fortnightly
213,67,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,84,Virginia,L,Blue,Blues and Teals,SKU_204,Fall,4.2,Yes,Express,Yes,7,Annually
214,30,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,93,Nevada,L,Peach,Yellows and Oranges,SKU_205,Fall,4.4,Yes,Store Pickup,Yes,11,Every 3 Months
215,24,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,50,Hawaii,L,Blue,Blues and Teals,SKU_206,Summer,4.2,Yes,Next Day Air,Yes,41,Every 3 Months
216,62,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,64,New Jersey,S,Orange,Yellows and Oranges,SKU_207,Spring,2.8,Yes,2-Day Shipping,Yes,24,Bi-Weekly
217,43,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,61,Massachusetts,L,Yellow,Yellows and Oranges,SKU_208,Spring,3.7,Yes,Free Shipping,Yes,21,Weekly
218,35,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,48,Oklahoma,M,Purple,Purples,SKU_209,Winter,3.5,Yes,Next Day Air,Yes,24,Annually
219,28,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,45,California,S,Magenta,Reds and Pinks,SKU_210,Spring,2.9,Yes,Store Pickup,Yes,8,Quarterly
220,32,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,88,Nevada,M,Cyan,Blues and Teals,SKU_211,Spring,3,Yes,Free Shipping,Yes,12,Fortnightly
221,39,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,57,Arizona,S,Indigo,Blues and Teals,SKU_212,Spring,3.7,Yes,Express,Yes,48,Fortnightly
222,28,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,68,North Carolina,XL,Magenta,Reds and Pinks,SKU_213,Summer,4.4,Yes,Store Pickup,Yes,6,Quarterly
223,47,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,94,New York,XL,Gray,Grayscale,SKU_214,Spring,4.5,Yes,2-Day Shipping,Yes,14,Fortnightly
224,20,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,41,Wyoming,M,Turquoise,Blues and Teals,SKU_215,Spring,4.8,Yes,Free Shipping,Yes,34,Annually
225,63,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,83,South Dakota,S,Beige,,SKU_216,Summer,2.9,Yes,Free Shipping,Yes,12,Every 3 Months
227,29,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,74,Texas,L,Violet,Purples,SKU_217,Spring,3.3,Yes,Free Shipping,Yes,5,Monthly
228,50,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,90,Rhode Island,M,Turquoise,Blues and Teals,SKU_218,Winter,4.2,Yes,Standard,Yes,25,Fortnightly
229,18,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,79,New Hampshire,M,White,Grayscale,SKU_219,Spring,2.9,Yes,Store Pickup,Yes,11,Annually
230,70,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,28,Ohio,S,Silver,Grayscale,SKU_220,Spring,4.6,Yes,Next Day Air,Yes,27,Every 3 Months
231,66,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,88,Utah,L,Olive,Greens,SKU_221,Fall,4.1,Yes,Standard,Yes,43,Annually
232,28,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,26,Tennessee,M,Blue,Blues and Teals,SKU_222,Spring,3.1,Yes,2-Day Shipping,Yes,18,Every 3 Months
233,54,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,27,Hawaii,L,Purple,Purples,SKU_223,Winter,4.2,Yes,Express,Yes,32,Bi-Weekly
234,19,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,83,Arizona,XL,Yellow,Yellows and Oranges,SKU_224,Fall,4.5,Yes,Next Day Air,Yes,27,Every 3 Months
235,20,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,39,South Dakota,S,Silver,Grayscale,SKU_225,Summer,3.7,Yes,Next Day Air,Yes,24,Weekly
236,43,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,89,New Jersey,M,Cyan,Blues and Teals,SKU_226,Winter,3.7,Yes,Free Shipping,Yes,31,Quarterly
237,38,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,68,North Dakota,L,Green,Greens,SKU_227,Winter,3.4,Yes,Next Day Air,Yes,39,Fortnightly
238,50,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,90,Iowa,M,Beige,,SKU_228,Summer,3,Yes,Store Pickup,Yes,36,Fortnightly
239,64,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,34,Ohio,M,Peach,Yellows and Oranges,SKU_229,Fall,4.2,Yes,Free Shipping,Yes,5,Annually
240,49,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,51,Vermont,L,Yellow,Yellows and Oranges,SKU_230,Summer,2.9,Yes,Express,Yes,47,Bi-Weekly
241,47,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,45,Montana,XL,Turquoise,Blues and Teals,SKU_231,Winter,3.5,Yes,Free Shipping,Yes,29,Fortnightly
242,36,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,88,Delaware,M,Peach,Yellows and Oranges,SKU_232,Winter,4.1,Yes,Free Shipping,Yes,43,Bi-Weekly
244,25,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,100,Kentucky,M,Olive,Greens,SKU_233,Winter,2.8,Yes,2-Day Shipping,Yes,4,Monthly
245,53,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,42,Oregon,S,Indigo,Blues and Teals,SKU_234,Spring,4.9,Yes,2-Day Shipping,Yes,39,Weekly
246,49,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,53,Rhode Island,L,Charcoal,Grayscale,SKU_235,Summer,3.3,Yes,Next Day Air,Yes,45,Fortnightly
247,35,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,86,Nevada,XL,Beige,,SKU_236,Spring,3.2,Yes,Express,Yes,20,Bi-Weekly
248,29,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,66,Montana,XL,Brown,,SKU_237,Spring,4.4,Yes,Standard,Yes,14,Weekly
249,47,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,100,Pennsylvania,M,Blue,Blues and Teals,SKU_238,Winter,4.8,Yes,Express,Yes,33,Weekly
250,53,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,47,Alaska,S,Teal,Blues and Teals,SKU_239,Fall,4.2,Yes,Standard,Yes,18,Annually
251,33,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,25,Mississippi,L,Black,Grayscale,SKU_240,Fall,4,Yes,Express,Yes,9,Weekly
252,21,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,51,Wyoming,XL,Gold,Yellows and Oranges,SKU_241,Winter,2.5,Yes,Standard,Yes,34,Annually
253,32,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,41,Delaware,M,Violet,Purples,SKU_242,Summer,3.9,Yes,Free Shipping,Yes,33,Fortnightly
255,67,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,42,Indiana,M,White,Grayscale,SKU_243,Winter,3.5,Yes,Store Pickup,Yes,4,Bi-Weekly
256,43,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,20,Maryland,M,Charcoal,Grayscale,SKU_244,Spring,4.2,Yes,Free Shipping,Yes,25,Annually
257,58,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,30,South Dakota,XL,Violet,Purples,SKU_245,Spring,4.7,Yes,Express,Yes,20,Every 3 Months
258,20,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,53,West Virginia,M,Red,Reds and Pinks,SKU_246,Summer,4.5,Yes,Express,Yes,5,Quarterly
259,61,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,74,Alabama,S,Lavender,Purples,SKU_247,Spring,2.8,Yes,Express,Yes,16,Quarterly
260,32,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,57,Louisiana,M,Gold,Yellows and Oranges,SKU_248,Fall,2.9,Yes,Standard,Yes,13,Annually
261,38,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,57,Montana,S,Red,Reds and Pinks,SKU_249,Winter,3.2,Yes,2-Day Shipping,Yes,11,Every 3 Months
262,21,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,77,California,L,Magenta,Reds and Pinks,SKU_250,Winter,4.9,Yes,Standard,Yes,21,Annually
264,27,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,46,Iowa,M,Purple,Purples,SKU_251,Summer,4.3,Yes,Store Pickup,Yes,29,Monthly
265,36,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,78,Colorado,S,Charcoal,Grayscale,SKU_252,Fall,3.9,Yes,Store Pickup,Yes,15,Annually
266,32,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,59,Michigan,M,Gray,Grayscale,SKU_253,Spring,3.2,Yes,2-Day Shipping,Yes,17,Bi-Weekly
267,51,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,75,Louisiana,L,White,Grayscale,SKU_254,Summer,3.1,Yes,Express,Yes,32,Weekly
268,64,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,54,Maryland,M,Olive,Greens,SKU_255,Spring,3.9,Yes,2-Day Shipping,Yes,42,Annually
269,68,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,42,Georgia,M,Charcoal,Grayscale,SKU_256,Spring,2.6,Yes,Store Pickup,Yes,21,Monthly
270,68,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,44,Georgia,M,Charcoal,Grayscale,SKU_257,Winter,3.3,Yes,Next Day Air,Yes,9,Bi-Weekly
271,33,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,52,North Dakota,XL,Orange,Yellows and Oranges,SKU_258,Fall,4.6,Yes,Free Shipping,Yes,16,Annually
272,65,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,69,Maryland,XL,Yellow,Yellows and Oranges,SKU_259,Summer,4.6,Yes,Express,Yes,42,Fortnightly
273,48,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,26,Oregon,M,Beige,,SKU_260,Summer,4.4,Yes,2-Day Shipping,Yes,37,Bi-Weekly
274,69,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,33,North Dakota,S,Silver,Grayscale,SKU_261,Spring,4.2,Yes,Express,Yes,32,Quarterly
275,59,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,32,Maryland,M,Indigo,Blues and Teals,SKU_262,Spring,3,Yes,Express,Yes,28,Bi-Weekly
276,48,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,85,Virginia,XL,Lavender,Purples,SKU_263,Winter,4,Yes,Express,Yes,13,Weekly
277,25,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,30,South Dakota,XL,Turquoise,Blues and Teals,SKU_264,Fall,3.5,Yes,Express,Yes,11,Fortnightly
278,29,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,29,Georgia,M,Green,Greens,SKU_265,Winter,3,Yes,Store Pickup,Yes,36,Bi-Weekly
279,57,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,95,Hawaii,M,Orange,Yellows and Oranges,SKU_266,Spring,3.7,Yes,Express,Yes,23,Annually
280,23,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,69,Arkansas,L,Turquoise,Blues and Teals,SKU_267,Summer,4,Yes,Standard,Yes,37,Monthly
281,45,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,69,Montana,S,Cyan,Blues and Teals,SKU_268,Fall,4.2,Yes,2-Day Shipping,Yes,21,Bi-Weekly
282,38,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,61,Oklahoma,XL,Charcoal,Grayscale,SKU_269,Spring,2.5,Yes,Standard,Yes,22,Bi-Weekly
284,32,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,30,Montana,S,Maroon,Reds and Pinks,SKU_270,Fall,3.2,Yes,Next Day Air,Yes,16,Annually
285,63,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,45,Ohio,M,Red,Reds and Pinks,SKU_271,Summer,3.5,Yes,Standard,Yes,4,Quarterly
286,29,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,39,Kentucky,XL,Yellow,Yellows and Oranges,SKU_272,Summer,4.8,Yes,Express,Yes,3,Bi-Weekly
287,27,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,51,Nebraska,L,Gray,Grayscale,SKU_273,Summer,2.6,Yes,Store Pickup,Yes,6,Annually
288,56,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,37,Delaware,L,Blue,Blues and Teals,SKU_274,Spring,3.4,Yes,2-Day Shipping,Yes,18,Fortnightly
289,30,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,62,North Carolina,M,Lavender,Purples,SKU_275,Winter,3.7,Yes,2-Day Shipping,Yes,34,Bi-Weekly
290,49,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,85,New York,M,Yellow,Yellows and Oranges,SKU_276,Fall,4.5,Yes,2-Day Shipping,Yes,26,Monthly
291,58,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,33,Colorado,M,Indigo,Blues and Teals,SKU_277,Winter,3.7,Yes,Standard,Yes,50,Weekly
292,57,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,26,Delaware,XL,Violet,Purples,SKU_278,Fall,3.3,Yes,Next Day Air,Yes,40,Monthly
294,69,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,39,Connecticut,M,White,Grayscale,SKU_279,Spring,2.7,Yes,Express,Yes,33,Annually
296,53,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,42,West Virginia,M,Indigo,Blues and Teals,SKU_280,Winter,2.7,Yes,Store Pickup,Yes,24,Quarterly
297,25,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,74,Indiana,S,Lavender,Purples,SKU_281,Spring,4.8,Yes,2-Day Shipping,Yes,19,Weekly
298,48,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,26,Delaware,XL,Purple,Purples,SKU_282,Summer,4.4,Yes,Standard,Yes,4,Bi-Weekly
300,25,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,80,Pennsylvania,M,Maroon,Reds and Pinks,SKU_283,Summer,3.2,Yes,Next Day Air,Yes,28,Fortnightly
301,29,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,98,Iowa,M,Teal,Blues and Teals,SKU_284,Spring,4.4,Yes,Store Pickup,Yes,24,Weekly
302,46,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,95,Pennsylvania,M,Green,Greens,SKU_285,Spring,3.8,Yes,Standard,Yes,25,Every 3 Months
303,37,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,44,Delaware,L,Olive,Greens,SKU_286,Summer,3.6,Yes,Express,Yes,27,Every 3 Months
304,20,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,60,Oregon,M,Turquoise,Blues and Teals,SKU_287,Summer,3.3,Yes,Next Day Air,Yes,49,Weekly
305,40,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,84,Oregon,M,Green,Greens,SKU_288,Winter,3.4,Yes,Next Day Air,Yes,45,Bi-Weekly
306,60,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,59,Utah,M,Teal,Blues and Teals,SKU_289,Fall,3.5,Yes,2-Day Shipping,Yes,26,Annually
307,26,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,49,North Dakota,S,White,Grayscale,SKU_290,Summer,3.6,Yes,Express,Yes,4,Annually
309,66,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,29,Maryland,M,Beige,,SKU_291,Fall,3.7,Yes,Standard,Yes,45,Bi-Weekly
310,66,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,22,Minnesota,M,Yellow,Yellows and Oranges,SKU_292,Spring,4.5,Yes,Standard,Yes,21,Fortnightly
312,69,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,52,Rhode Island,L,Silver,Grayscale,SKU_293,Winter,4.1,Yes,Store Pickup,Yes,19,Monthly
314,42,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,77,Vermont,M,Pink,Reds and Pinks,SKU_294,Spring,3.7,Yes,Express,Yes,50,Every 3 Months
315,30,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,24,New Jersey,M,Purple,Purples,SKU_295,Summer,3.3,Yes,Store Pickup,Yes,17,Every 3 Months
316,66,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,24,Wisconsin,XL,Orange,Yellows and Oranges,SKU_296,Spring,4.5,Yes,Express,Yes,24,Annually
317,36,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,22,California,M,Charcoal,Grayscale,SKU_297,Fall,3.3,Yes,Free Shipping,Yes,46,Monthly
318,58,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,82,West Virginia,L,Teal,Blues and Teals,SKU_298,Fall,4.3,Yes,Standard,Yes,42,Every 3 Months
